,player,total_workers,total_army_value,total_army,time,fraction,winner,replay_filename,resource_consumption,resource_mining
2192,Scarlett,54,10150,88,906,Z,0,replays/3rdRun\57ea6578baaa49849cfda735f26976c0.SC2Replay,2815.340909090909,19569.600000000002
2193,eonblu,54,1150,13,759,Z,0,replays/3rdRun\57f8fe93d1744992bcf8b9d6814a07e6.SC2Replay,2788.4615384615386,16394.4
2194,HellraiseR,62,2350,9,760,P,1,replays/3rdRun\57f8fe93d1744992bcf8b9d6814a07e6.SC2Replay,3361.1111111111118,18848.0
2195,LiquidTLO,54,1850,21,437,Z,0,replays/3rdRun\57f9ba8a24c548b8a0dbd746f3e300da.SC2Replay,2788.095238095238,9439.2
2196,DnS,45,1050,5,424,P,1,replays/3rdRun\57f9ba8a24c548b8a0dbd746f3e300da.SC2Replay,2460.0,7632.0
2197,Dark,45,4350,33,736,Z,1,replays/3rdRun\57fd86a06dec487cb8c53e1ff655fe13.SC2Replay,2381.818181818182,13248.0
2198,Solar,49,2600,20,762,Z,0,replays/3rdRun\57fd86a06dec487cb8c53e1ff655fe13.SC2Replay,2580.0,14935.2
2199,Neeb,31,1025,5,337,P,1,replays/3rdRun\58c35303ef2e4e7db4996dda8c64813a.SC2Replay,1755.0,4178.8
2200,ShoWTimE,23,1400,7,337,P,0,replays/3rdRun\58c35303ef2e4e7db4996dda8c64813a.SC2Replay,1350.0,3100.4000000000005
2201,Elazer,60,3800,42,533,Z,1,replays/3rdRun\58ce1d87688044f69ea81c0988d5a382.SC2Replay,3090.4761904761904,12792.0
2202,HateMe,58,2650,40,537,Z,0,replays/3rdRun\58ce1d87688044f69ea81c0988d5a382.SC2Replay,2966.25,12458.400000000001
2203,Jieshi,60,1675,7,588,P,0,replays/3rdRun\58d486acd720404a886103d525cb48ab.SC2Replay,3239.285714285714,14112.0
2204,ZooWhaleTail,42,4325,96,604,Z,1,replays/3rdRun\58d486acd720404a886103d525cb48ab.SC2Replay,2145.052083333333,10147.2
2205,DnS,42,550,3,450,P,0,replays/3rdRun\58d63a11985e4eb7bd13ca810e63cf3b.SC2Replay,2283.333333333333,7560.0
2206,Reynor,68,3975,34,598,Z,1,replays/3rdRun\58d63a11985e4eb7bd13ca810e63cf3b.SC2Replay,3516.9117647058824,16265.600000000002
2207,iGiA,38,5850,78,603,Z,0,replays/3rdRun\58f162ab076043929af24e2c453165e2.SC2Replay,1975.0,9165.6
2208,iGXiGua,53,5325,61,604,Z,1,replays/3rdRun\58f162ab076043929af24e2c453165e2.SC2Replay,2737.2950819672133,12804.800000000001
2209,ShoWTimE,31,825,4,326,P,1,replays/3rdRun\58f1924192384a4dba8b204c5184a923.SC2Replay,1756.25,4042.4
2210,msrm,19,1525,39,333,Z,0,replays/3rdRun\58f1924192384a4dba8b204c5184a923.SC2Replay,989.102564102564,2530.8
2211,TLO,65,7450,59,623,Z,1,replays/3rdRun\58fdbd0677ee41fb8946923a9469a602.SC2Replay,3376.271186440678,16198.0
2212,Bistork,47,775,4,477,P,0,replays/3rdRun\58fdbd0677ee41fb8946923a9469a602.SC2Replay,2543.75,8967.6
2213,PengWin,44,5050,63,717,Z,1,replays/3rdRun\59a11ac51aa24b028330bfe5170717fa.SC2Replay,2280.15873015873,12619.2
2214,FishTaco,51,5825,69,669,Z,0,replays/3rdRun\59a11ac51aa24b028330bfe5170717fa.SC2Replay,2634.4202898550725,13647.600000000002
2215,Zanster,54,2700,50,491,Z,0,replays/3rdRun\59a5e57a6e03491c9fd862555b362d98.SC2Replay,2754.0,10605.6
2216,soO,58,3725,38,525,Z,1,replays/3rdRun\59a5e57a6e03491c9fd862555b362d98.SC2Replay,2998.0263157894738,12180.000000000002
2217,iaguz,68,4900,68,699,T,1,replays/3rdRun\59cf6d4a0c1241edb841b794017ce950.SC2Replay,3472.058823529412,19012.800000000003
2218,NXZ,68,5675,82,701,Z,0,replays/3rdRun\59cf6d4a0c1241edb841b794017ce950.SC2Replay,3469.2073170731705,19067.2
2219,TheWagon,39,1550,15,404,Z,0,replays/3rdRun\60c8ded66e67422dab6ebe3bf67fef23.SC2Replay,2053.333333333333,6302.400000000001
2220,harstem,54,1100,5,540,P,1,replays/3rdRun\60c8ded66e67422dab6ebe3bf67fef23.SC2Replay,2920.0,11664.0
2221,KoMA,64,9000,102,1052,T,0,replays/3rdRun\60e6cf6f86db4ef8a306e6560347fe62.SC2Replay,3288.235294117647,26931.2
2222,CMStormPolt,63,8775,93,974,T,1,replays/3rdRun\60e6cf6f86db4ef8a306e6560347fe62.SC2Replay,3244.3548387096776,24544.800000000003
2223,Harstem,62,3900,13,800,P,0,replays/3rdRun\60fb32d259834086a59d399f4970a7e8.SC2Replay,3400.0,19840.0
2224,SortOf,44,6850,71,838,Z,1,replays/3rdRun\60fb32d259834086a59d399f4970a7e8.SC2Replay,2296.478873239437,14748.800000000001
2225,SpeCial,36,875,8,356,T,1,replays/3rdRun\61af292fcbeb45f685c192ef92b0c877.SC2Replay,1909.375,5126.400000000001
2226,Demi,38,1500,22,359,Z,0,replays/3rdRun\61af292fcbeb45f685c192ef92b0c877.SC2Replay,1968.1818181818185,5456.8
2227,PtitDrogo,74,2675,11,808,P,1,replays/3rdRun\61b1c478f1214620a4c03d2e7cd2efe3.SC2Replay,3943.181818181818,23916.800000000003
2228,Zanster,87,11925,154,908,Z,0,replays/3rdRun\61b1c478f1214620a4c03d2e7cd2efe3.SC2Replay,4427.435064935065,31598.400000000005
2229,HeroMarine,63,1750,25,597,T,1,replays/3rdRun\61bd8a20035546aeb49dd780b76ac62b.SC2Replay,3220.0,15044.400000000001
2230,Namshar,57,2925,40,473,Z,0,replays/3rdRun\61bd8a20035546aeb49dd780b76ac62b.SC2Replay,2923.125,10784.4
2231,uThermal,62,7325,79,1100,T,0,replays/3rdRun\61d875a0b9af4fe2a9869509ae6e03c5.SC2Replay,3192.721518987342,27280.0
2232,Dark,75,8350,78,1155,Z,1,replays/3rdRun\61d875a0b9af4fe2a9869509ae6e03c5.SC2Replay,3857.051282051282,34650.0
2233,PtitDrogo,46,500,3,446,P,0,replays/3rdRun\62b608aac2a14099919918ec120245e0.SC2Replay,2466.6666666666665,8206.400000000001
2234,GOStephano,48,2700,50,468,Z,1,replays/3rdRun\62b608aac2a14099919918ec120245e0.SC2Replay,2454.0,8985.600000000002
2235,NonY,23,900,5,342,P,0,replays/3rdRun\62b81881b941482aaf93432409576d26.SC2Replay,1330.0,3146.4000000000005
2236,PiLiPiLi,28,625,4,287,P,1,replays/3rdRun\62b81881b941482aaf93432409576d26.SC2Replay,1556.25,3214.4
2237,TYTY,24,450,7,326,T,0,replays/3rdRun\62bbea4428f9442988d72f2cf06cd29a.SC2Replay,1264.2857142857142,3129.6000000000004
2238,Stats,26,925,4,326,P,1,replays/3rdRun\62bbea4428f9442988d72f2cf06cd29a.SC2Replay,1531.25,3390.4
2239,LiquidSnute,86,7200,87,743,Z,0,replays/3rdRun\62d49a0b5a854803892852edb031fd7a.SC2Replay,4382.758620689655,25559.2
2240,aLive,66,6225,34,762,T,1,replays/3rdRun\62d49a0b5a854803892852edb031fd7a.SC2Replay,3483.0882352941176,20116.800000000003
2241,Livibee,13,650,15,167,Z,1,replays/3rdRun\62d8902b03c543e38d5ec1e86e98e34f.SC2Replay,693.3333333333334,868.4
2242,Clem,67,3325,41,652,T,0,replays/3rdRun\62f712afa66347f08c3773ed46b2a263.SC2Replay,3431.0975609756097,17473.600000000002
2243,TSGSolar,73,4275,82,647,Z,1,replays/3rdRun\62f712afa66347f08c3773ed46b2a263.SC2Replay,3702.1341463414633,18892.4
2244,ShoWTimE,43,1100,6,370,P,0,replays/3rdRun\63ad39a157ab4f288aa38ac25776ba31.SC2Replay,2333.333333333333,6364.0
2245,Elazer,52,2950,34,446,Z,1,replays/3rdRun\63ad39a157ab4f288aa38ac25776ba31.SC2Replay,2686.764705882353,9276.800000000001
2246,NoRegreT,14,850,20,220,Z,1,replays/3rdRun\63b145902341410b8c9e05d6780c08f0.SC2Replay,742.5,1232.0000000000002
2247,AdminA,19,100,1,169,P,0,replays/3rdRun\63b145902341410b8c9e05d6780c08f0.SC2Replay,1050.0,1284.4
2248,Cham,29,650,7,265,Z,1,replays/3rdRun\63c28e62ee884b4daa5a86c6c421d4d4.SC2Replay,1542.857142857143,3074.0000000000005
2249,Namshar,32,700,6,280,Z,0,replays/3rdRun\63c28e62ee884b4daa5a86c6c421d4d4.SC2Replay,1716.6666666666667,3584.0
2250,PtitDrogo,38,875,6,343,P,0,replays/3rdRun\63cc9c642b304e4ebd651b5afd5162e4.SC2Replay,2045.8333333333333,5213.6
2251,MaSa,31,800,10,359,T,1,replays/3rdRun\63cc9c642b304e4ebd651b5afd5162e4.SC2Replay,1630.0,4451.6
2252,Ziggy,57,1200,10,571,T,0,replays/3rdRun\63d0ea473df04f7d93fda31143f37b30.SC2Replay,2970.0,13018.800000000001
2253,Zanster,66,3800,33,570,Z,1,replays/3rdRun\63d0ea473df04f7d93fda31143f37b30.SC2Replay,3415.151515151515,15048.000000000002
2254,LiquidTLO,53,3425,61,621,Z,0,replays/3rdRun\63d7b81fe57d4b9c8896651eed1a66df.SC2Replay,2706.147540983606,13165.200000000003
2255,Stats,59,1175,5,621,P,1,replays/3rdRun\63d7b81fe57d4b9c8896651eed1a66df.SC2Replay,3185.0,14655.6
2256,Patience,60,2125,9,817,P,0,replays/3rdRun\63e91c08cf384c12a4e0937b00000829.SC2Replay,3236.1111111111118,19608.0
2257,lIIllllIIlll,74,10725,73,1089,T,1,replays/3rdRun\63e91c08cf384c12a4e0937b00000829.SC2Replay,3846.917808219178,32234.4
2258,Snute,17,1200,29,259,Z,0,replays/3rdRun\63ff03bdd09843e7ab9e7444d812c786.SC2Replay,891.3793103448276,1761.2000000000003
2259,NoRegreT,15,1175,27,268,Z,1,replays/3rdRun\63ff03bdd09843e7ab9e7444d812c786.SC2Replay,793.5185185185185,1608.0
2260,TYTY,64,5450,52,774,T,1,replays/3rdRun\64bf2ac8467543f49a7dde8284a7f0e9.SC2Replay,3304.8076923076924,19814.4
2261,Zest,46,2350,7,748,P,0,replays/3rdRun\64bf2ac8467543f49a7dde8284a7f0e9.SC2Replay,2635.714285714286,13763.2
2262,losira,45,2225,28,434,Z,0,replays/3rdRun\64d117dc963741cb8168a4853ad8f37a.SC2Replay,2329.464285714286,7812.0
2263,jjakji,48,1450,18,447,T,1,replays/3rdRun\64d117dc963741cb8168a4853ad8f37a.SC2Replay,2480.555555555556,8582.400000000001
2264,Nerchio,44,1325,16,374,Z,0,replays/3rdRun\64e7625431684e8290268732363d00d8.SC2Replay,2282.8125,6582.400000000001
2265,TRUE,42,1200,14,377,Z,1,replays/3rdRun\64e7625431684e8290268732363d00d8.SC2Replay,2185.714285714286,6333.6
2266,jjakji,38,4350,41,816,T,0,replays/3rdRun\64ebcd5e7b284d26860bc53aad757e07.SC2Replay,2006.0975609756097,12403.2
2267,aLive,49,4025,45,848,T,1,replays/3rdRun\64ebcd5e7b284d26860bc53aad757e07.SC2Replay,2539.4444444444443,16620.800000000003
2268,MaNa,36,600,3,353,P,1,replays/3rdRun\65bc30da6095479cbf07d38cfdbea499.SC2Replay,2000.0,5083.2
2269,Serral,19,1575,33,345,Z,0,replays/3rdRun\65bc30da6095479cbf07d38cfdbea499.SC2Replay,997.7272727272727,2622.0
2270,viOLet,31,1400,22,323,Z,0,replays/3rdRun\65be49071890419bae430e98324df80f.SC2Replay,1613.6363636363635,4005.2000000000003
2271,Snute,23,1300,27,321,Z,1,replays/3rdRun\65be49071890419bae430e98324df80f.SC2Replay,1198.148148148148,2953.2000000000003
2272,PtitDrogo,76,2850,9,821,P,0,replays/3rdRun\65d0ced3deb84937aa8448f1fdceb4e3.SC2Replay,4116.666666666667,24958.4
2273,MarineLorD,65,5325,63,872,T,1,replays/3rdRun\65d0ced3deb84937aa8448f1fdceb4e3.SC2Replay,3334.5238095238096,22672.0
2274,Clem,61,4175,35,820,T,0,replays/3rdRun\65d5a6a1b11146f28e276b3ab2109a2d.SC2Replay,3169.285714285714,20008.0
2275,Harstem,72,2600,8,797,P,1,replays/3rdRun\65d5a6a1b11146f28e276b3ab2109a2d.SC2Replay,3925.0,22953.600000000002
2276,Seither,54,2375,27,583,T,0,replays/3rdRun\65e1800bce79447e821c8fc27e3dc01d.SC2Replay,2787.962962962963,12592.800000000001
2277,PiLiPiLi,61,1600,8,590,P,1,replays/3rdRun\65e1800bce79447e821c8fc27e3dc01d.SC2Replay,3250.0,14396.000000000002
2278,SpeCial,31,450,5,317,T,1,replays/3rdRun\65e1f982a73d4868aff14da4fe6a0091.SC2Replay,1640.0,3930.8
2279,Lalugi,27,875,13,299,Z,0,replays/3rdRun\65e1f982a73d4868aff14da4fe6a0091.SC2Replay,1417.3076923076924,3229.2000000000003
2280,NoRegreT,13,400,10,135,Z,1,replays/3rdRun\65e886bdc5b64174ab915817e12d5bfd.SC2Replay,690.0,702.0
2281,Harstem,46,1175,6,430,P,1,replays/3rdRun\65f86adcbc214b8486f1c6b16bc105a1.SC2Replay,2495.833333333333,7912.000000000001
2282,Kashim,40,1625,16,424,Z,0,replays/3rdRun\65f86adcbc214b8486f1c6b16bc105a1.SC2Replay,2101.5625,6784.0
2283,Optimus,59,2750,38,638,T,1,replays/3rdRun\66d84f553bee49e1a365b09d2ab55676.SC2Replay,3022.368421052632,15056.800000000001
2284,Zanster,70,5125,51,638,Z,0,replays/3rdRun\66d84f553bee49e1a365b09d2ab55676.SC2Replay,3600.4901960784314,17864.0
2285,Bly,44,1350,15,376,Z,1,replays/3rdRun\66f48f4a7c914b309dd4d207a4b7e780.SC2Replay,2290.0,6617.6
2286,iGMacSed,38,600,4,386,P,0,replays/3rdRun\66f48f4a7c914b309dd4d207a4b7e780.SC2Replay,2050.0,5867.200000000001
2287,MCanning,48,2525,10,691,P,1,replays/3rdRun\66fd02f3c12a4dd7aa37d3d57aa69c71.SC2Replay,2652.5,13267.200000000003
2288,miwa,49,5375,43,703,Z,0,replays/3rdRun\66fd02f3c12a4dd7aa37d3d57aa69c71.SC2Replay,2575.0,13778.800000000001
2289,TYTY,24,500,6,290,T,0,replays/3rdRun\66ff9e08a0864278a4f448c85df5c08a.SC2Replay,1283.3333333333333,2784.0000000000005
2290,Serral,33,975,12,293,Z,1,replays/3rdRun\66ff9e08a0864278a4f448c85df5c08a.SC2Replay,1731.25,3867.6000000000004
2291,Harstem,48,2225,10,592,P,0,replays/3rdRun\67a9ca3cd4b545fb9216a56dbb621885.SC2Replay,2622.5,11366.400000000001
2292,ShoWTimE,45,1775,9,521,P,1,replays/3rdRun\67a9ca3cd4b545fb9216a56dbb621885.SC2Replay,2447.222222222222,9378.0
2293,eGGz,40,4300,39,693,Z,0,replays/3rdRun\67b4a9a7c11c46bcbca9226a57cb0380.SC2Replay,2110.25641025641,11088.0
2294,GogojOey,50,3500,33,704,Z,1,replays/3rdRun\67b4a9a7c11c46bcbca9226a57cb0380.SC2Replay,2606.060606060606,14080.0
2295,Nice,61,2850,11,650,P,0,replays/3rdRun\67b642592c38430caca4420cf2a5aef9.SC2Replay,3309.090909090909,15860.000000000002
2296,Jig,66,7700,68,743,Z,1,replays/3rdRun\67b642592c38430caca4420cf2a5aef9.SC2Replay,3413.235294117647,19615.2
2297,Mage,36,800,4,339,P,1,replays/3rdRun\67b72333cdc5460c9d83e31a9a0f1799.SC2Replay,2000.0,4881.6
2298,Wilo,20,1750,36,335,Z,0,replays/3rdRun\67b72333cdc5460c9d83e31a9a0f1799.SC2Replay,1048.611111111111,2680.0
2299,Serral,20,200,2,138,Z,1,replays/3rdRun\67f4533b7bdd4a3f8c139d7c9fd0d5fa.SC2Replay,1100.0,1104.0
2300,SpeCial,50,1550,15,496,T,1,replays/3rdRun\67f5c1274394476397b48424dd89934c.SC2Replay,2603.333333333333,9920.0
2301,iAsonu,53,1800,26,502,Z,0,replays/3rdRun\67f5c1274394476397b48424dd89934c.SC2Replay,2719.230769230769,10642.400000000001
2302,Optimus,67,3625,45,663,T,0,replays/3rdRun\68a1f17f7eed4280b966854d386daa2c.SC2Replay,3430.555555555556,17768.4
2303,ShoWTimE,63,2025,9,589,P,1,replays/3rdRun\68a1f17f7eed4280b966854d386daa2c.SC2Replay,3375.0,14842.800000000001
2304,Solar,77,8725,140,808,Z,1,replays/3rdRun\68b87a32a6d64e55b73fcfee9c9a43f8.SC2Replay,3912.321428571429,24886.4
2305,JJAKJI,72,4100,60,836,T,0,replays/3rdRun\68b87a32a6d64e55b73fcfee9c9a43f8.SC2Replay,3668.3333333333335,24076.8
2306,uThermal,60,6950,77,1136,T,1,replays/3rdRun\68c4834149c34c0f979c00e8f89f5620.SC2Replay,3090.2597402597403,27264.0
2307,ShoWTimE,51,2450,11,764,P,0,replays/3rdRun\68c4834149c34c0f979c00e8f89f5620.SC2Replay,2772.7272727272725,15585.600000000002
2308,HeroMarine,27,550,4,308,T,0,replays/3rdRun\68db2c613da14fcca3cd525d306a6722.SC2Replay,1487.5,3326.4
2309,TIME,27,950,5,324,T,1,replays/3rdRun\68db2c613da14fcca3cd525d306a6722.SC2Replay,1540.0,3499.2000000000003
2310,Clem,50,2775,30,722,T,0,replays/3rdRun\68dbcba84ba745318093986a29b92b7e.SC2Replay,2592.5,14440.0
2311,Has,50,1250,5,705,P,1,replays/3rdRun\68dbcba84ba745318093986a29b92b7e.SC2Replay,2750.0,14100.0
2312,LiquidSnute,68,5750,79,772,Z,0,replays/3rdRun\68dfe99005204155acfc064a8fed56cc.SC2Replay,3472.784810126582,20998.4
2313,Patience,66,3400,12,969,P,1,replays/3rdRun\68dfe99005204155acfc064a8fed56cc.SC2Replay,3583.333333333333,25581.600000000002
2314,Kozan,68,6850,39,779,T,0,replays/3rdRun\68ec1ad2930549669a5034467591320a.SC2Replay,3575.6410256410254,21188.800000000003
2315,JonSnow,79,8375,90,1047,Z,1,replays/3rdRun\68ec1ad2930549669a5034467591320a.SC2Replay,4043.055555555556,33085.200000000004
2316,Caliber,69,6460,33,1139,P,1,replays/3rdRun\68ec272e86d24f2d95f4451ca930e94a.SC2Replay,3645.757575757576,31436.4
2317,SirRobin,90,10500,104,1085,Z,0,replays/3rdRun\68ec272e86d24f2d95f4451ca930e94a.SC2Replay,4600.961538461538,39060.0
2318,puCK,45,1125,5,471,P,0,replays/3rdRun\68f5122fd6f4480faed3639d8420867d.SC2Replay,2475.0,8478.0
2319,MeomaikA,55,1375,14,474,Z,1,replays/3rdRun\68f5122fd6f4480faed3639d8420867d.SC2Replay,2848.214285714286,10428.0
2320,Ziggy,47,1775,25,523,T,1,replays/3rdRun\69bf4e7b73724550b658e75d3318ea44.SC2Replay,2421.0,9832.4
2321,HuShang,48,1150,6,473,P,0,replays/3rdRun\69bf4e7b73724550b658e75d3318ea44.SC2Replay,2591.6666666666665,9081.600000000002
2322,Cham,31,1100,14,302,Z,0,replays/3rdRun\70a8d5a81bfc4ef99c9d3a19dae9b978.SC2Replay,1628.571428571429,3744.8
2323,Probe,36,675,4,314,P,1,replays/3rdRun\70a8d5a81bfc4ef99c9d3a19dae9b978.SC2Replay,1968.75,4521.6
2324,eonblu,28,800,13,288,Z,0,replays/3rdRun\70e073a49d974207adb98345cb59d77d.SC2Replay,1461.5384615384614,3225.6000000000004
2325,ShoWTimE,35,550,3,330,P,1,replays/3rdRun\70e073a49d974207adb98345cb59d77d.SC2Replay,1933.3333333333333,4620.0
2326,Lambo,20,200,2,185,Z,0,replays/3rdRun\70e82419e549407191c2cb26c351e4d2.SC2Replay,1100.0,1480.0
2327,Clem,15,200,4,194,T,1,replays/3rdRun\70e82419e549407191c2cb26c351e4d2.SC2Replay,800.0,1164.0
2328,Elazer,80,4750,46,676,Z,0,replays/3rdRun\70ee9e502ed04d2cbc0544fbbd719a06.SC2Replay,4103.260869565217,21632.0
2329,Stats,67,1525,7,644,P,1,replays/3rdRun\70ee9e502ed04d2cbc0544fbbd719a06.SC2Replay,3567.8571428571427,17259.2
2330,Nice,66,2025,9,672,P,1,replays/3rdRun\9cf672830a1b4383ab23a88ac8f5ae01.SC2Replay,3525.0,17740.800000000003
2331,Rose,56,7150,62,716,Z,0,replays/3rdRun\9cf672830a1b4383ab23a88ac8f5ae01.SC2Replay,2915.322580645161,16038.400000000001
2332,Raze,23,175,1,216,P,1,replays/3rdRun\9d143f1378994b8e960eb5a02ac740f2.SC2Replay,1325.0,1987.2000000000003
2333,Dolan,22,100,2,243,T,0,replays/3rdRun\9d143f1378994b8e960eb5a02ac740f2.SC2Replay,1150.0,2138.4
2334,LiquidMaNa,62,2950,9,931,P,1,replays/3rdRun\9d1b80979fe0400b9a15d1de5777f75f.SC2Replay,3427.777777777778,23088.8
2335,Bly,73,10525,112,1038,Z,0,replays/3rdRun\9d1b80979fe0400b9a15d1de5777f75f.SC2Replay,3743.973214285714,30309.600000000002
2336,viOLet,39,2650,21,472,Z,0,replays/3rdRun\9d1e90c34a8f4e879466247e9122e6d9.SC2Replay,2076.190476190476,7363.200000000001
2337,Snute,29,2025,41,366,Z,1,replays/3rdRun\9d1e90c34a8f4e879466247e9122e6d9.SC2Replay,1499.3902439024391,4245.6
2338,Harstem,76,3825,11,846,P,0,replays/3rdRun\9d2a960dd0b346f899de3f0f09110c8a.SC2Replay,4147.727272727273,25718.4
2339,Namshar,76,8625,60,828,Z,1,replays/3rdRun\9d2a960dd0b346f899de3f0f09110c8a.SC2Replay,3943.75,25171.2
2340,Rose,19,1150,21,323,Z,1,replays/3rdRun\9d4b2c13c42840e4b3953e091a2bdc38.SC2Replay,1004.7619047619048,2454.8
2341,Rex,14,1100,22,256,Z,0,replays/3rdRun\9d4b2c13c42840e4b3953e091a2bdc38.SC2Replay,750.0,1433.6000000000001
2342,Pokebunny,48,2300,21,510,T,1,replays/3rdRun\9d5ddaa362f44b5b90a420d69224141d.SC2Replay,2509.5238095238096,9792.000000000002
2343,UpATree,39,2075,18,510,T,0,replays/3rdRun\9d5ddaa362f44b5b90a420d69224141d.SC2Replay,2065.277777777778,7956.000000000001
2344,JonSnow,63,6125,83,653,Z,0,replays/3rdRun\9d6614f3b09041e4b3e15f8d1aebf4e3.SC2Replay,3223.7951807228915,16455.600000000002
2345,MaSa,65,3100,46,647,T,1,replays/3rdRun\9d6614f3b09041e4b3e15f8d1aebf4e3.SC2Replay,3317.391304347826,16822.0
2346,Reynor,18,625,11,230,Z,1,replays/3rdRun\9d6703db5c8b4938ac13624922dced8f.SC2Replay,956.818181818182,1656.0
2347,PSiArc,18,450,9,236,T,0,replays/3rdRun\9d6703db5c8b4938ac13624922dced8f.SC2Replay,950.0,1699.2
2348,Harstem,73,2975,12,1001,P,1,replays/3rdRun\9d74c1db84e54eedb31e33b3ff1ab706.SC2Replay,3897.9166666666665,29229.200000000004
2349,jjakji,63,6000,65,927,T,0,replays/3rdRun\9d74c1db84e54eedb31e33b3ff1ab706.SC2Replay,3242.3076923076924,23360.4
2350,Reynor,62,2925,41,561,Z,1,replays/3rdRun\9d8ffff5897e436f8cd742f07289d8c7.SC2Replay,3171.3414634146343,13912.800000000001
2351,Neeb,53,425,3,555,P,0,replays/3rdRun\9d8ffff5897e436f8cd742f07289d8c7.SC2Replay,2791.6666666666665,11766.000000000002
2352,SpeCial,50,1775,16,494,T,0,replays/3rdRun\9d9692c65e3749fa86aa318dfe8a8434.SC2Replay,2610.9375,9880.0
2353,Reynor,67,2650,39,504,Z,1,replays/3rdRun\9d9692c65e3749fa86aa318dfe8a8434.SC2Replay,3417.948717948718,13507.2
2354,EnDerr,63,4325,47,564,Z,0,replays/3rdRun\9d9e1f9cd327495d95581f7dea924ab8.SC2Replay,3242.021276595745,14212.800000000001
2355,iGMacSed,52,2200,10,565,P,1,replays/3rdRun\9d9e1f9cd327495d95581f7dea924ab8.SC2Replay,2820.0,11752.0
2356,PtitDrogo,49,2650,12,644,P,0,replays/3rdRun\9db05a0d38774bdd8f4301e6ef8c9a4a.SC2Replay,2670.833333333333,12622.400000000001
2357,Probe,56,1550,9,725,P,1,replays/3rdRun\9db05a0d38774bdd8f4301e6ef8c9a4a.SC2Replay,2972.222222222222,16240.000000000002
2358,Reynor,21,300,6,197,Z,0,replays/3rdRun\9db2da2f19ef4876967960caea1cae9b.SC2Replay,1100.0,1654.8000000000002
2359,uThermaL,14,300,6,192,T,1,replays/3rdRun\9db2da2f19ef4876967960caea1cae9b.SC2Replay,750.0,1075.2
2360,uThermaL,57,9375,110,988,T,0,replays/3rdRun\9dc9f70bd40c4c11b83884fd6c42822f.SC2Replay,2935.2272727272725,22526.4
2361,Reynor,90,10350,168,1094,Z,1,replays/3rdRun\9dc9f70bd40c4c11b83884fd6c42822f.SC2Replay,4561.607142857143,39384.0
2362,Harstem,80,2975,9,860,P,1,replays/3rdRun\9dea56eac3b747dd8f4cdbf13d054f6e.SC2Replay,4330.555555555556,27520.0
2363,JonSnow,80,12275,140,868,Z,0,replays/3rdRun\9dea56eac3b747dd8f4cdbf13d054f6e.SC2Replay,4087.678571428572,27776.0
2364,PiLiPiLi,59,2625,12,593,P,1,replays/3rdRun\9e0d480140414fef84d592ca648d2aa0.SC2Replay,3168.75,13994.800000000001
2365,Dayshi,42,2950,33,590,T,0,replays/3rdRun\9e0d480140414fef84d592ca648d2aa0.SC2Replay,2189.3939393939395,9912.0
2366,Solar,44,2825,35,528,Z,0,replays/3rdRun\9e20d17fff124bc8a992877d06bdc60b.SC2Replay,2280.714285714286,9292.800000000001
2367,Snute,42,3025,32,531,Z,1,replays/3rdRun\9e20d17fff124bc8a992877d06bdc60b.SC2Replay,2194.53125,8920.800000000001
2368,MaSa,24,800,8,400,T,1,replays/3rdRun\9e3af20db3c5421590500debfa5befa6.SC2Replay,1300.0,3840.0000000000005
2369,ViBE,21,1550,12,405,Z,0,replays/3rdRun\9e3af20db3c5421590500debfa5befa6.SC2Replay,1179.1666666666667,3402.0
2370,iAsonu,52,2625,23,495,Z,1,replays/3rdRun\9e43020225954a84ae4a4a54a803edac.SC2Replay,2714.1304347826085,10296.0
2371,Ryu,45,2675,27,490,Z,0,replays/3rdRun\9e43020225954a84ae4a4a54a803edac.SC2Replay,2349.074074074074,8820.0
2372,EnDerr,69,1850,25,502,Z,0,replays/3rdRun\9e97363379054171b18042edfff71727.SC2Replay,3524.0,13855.2
2373,Hydra,61,2375,38,500,Z,1,replays/3rdRun\9e97363379054171b18042edfff71727.SC2Replay,3112.5,12200.000000000002
2374,TLO,51,3150,61,601,Z,1,replays/3rdRun\9e99fec95ccc411c97bf73b8cd6e54d6.SC2Replay,2601.6393442622957,12260.400000000001
2375,Bistork,42,1575,8,582,P,0,replays/3rdRun\9e99fec95ccc411c97bf73b8cd6e54d6.SC2Replay,2296.875,9777.6
2376,Raze,64,4925,54,833,T,0,replays/3rdRun\9e9b22fdeb744d0a823c76d4f4836833.SC2Replay,3291.203703703704,21324.800000000003
2377,Probe,63,2550,9,840,P,1,replays/3rdRun\9e9b22fdeb744d0a823c76d4f4836833.SC2Replay,3433.333333333333,21168.000000000004
2378,FanTaSy,69,7325,67,935,T,0,replays/3rdRun\9eb9b52eca84473092e25187d7fcf56e.SC2Replay,3559.3283582089557,25806.0
2379,LiquidMaNa,73,2850,7,1029,P,1,replays/3rdRun\9eb9b52eca84473092e25187d7fcf56e.SC2Replay,4057.142857142857,30046.800000000003
2380,Elazer,44,5250,61,681,Z,1,replays/3rdRun\9ebf9c15d4d04a0dbea77744d32bf0e8.SC2Replay,2286.065573770492,11985.6
2381,Zanster,42,3250,44,565,Z,0,replays/3rdRun\9ebf9c15d4d04a0dbea77744d32bf0e8.SC2Replay,2173.8636363636365,9492.0
